;p_uf;p_pu;p_up;p_fl;p_lu;Run;followers;leaders;pheromone;unassigned
10022;0.48876953125;0.50439453125;0.68505859375;0.96435546875;0.78271484375;10022;0;0;0;110
10023;0.48876953125;0.54541015625;0.22314453125;0.96435546875;0.78271484375;10023;0;0;0;110
10024;0.48876953125;0.54541015625;0.68505859375;0.84033203125;0.78271484375;10024;0;0;0;110
10025;0.48876953125;0.54541015625;0.68505859375;0.96435546875;0.20751953125;10025;0;0;0;110
10026;0.48876953125;0.50439453125;0.22314453125;0.84033203125;0.20751953125;10026;1;26;0;83
10027;0.68505859375;0.54541015625;0.22314453125;0.84033203125;0.20751953125;10027;12;37;0;61
10028;0.68505859375;0.50439453125;0.68505859375;0.84033203125;0.20751953125;10028;8;38;0;64
10029;0.68505859375;0.50439453125;0.22314453125;0.96435546875;0.20751953125;10029;13;45;0;52
10030;0.68505859375;0.50439453125;0.22314453125;0.84033203125;0.78271484375;10030;0;0;0;110
10031;0.68505859375;0.50439453125;0.22314453125;0.84033203125;0.20751953125;10031;9;45;0;56
10032;0.36376953125;0.17041015625;0.81005859375;0.83935546875;0.90771484375;10032;0;0;35;75
10033;0.81005859375;0.17041015625;0.81005859375;0.83935546875;0.90771484375;10033;0;0;67;43
10034;0.36376953125;0.12939453125;0.81005859375;0.83935546875;0.90771484375;10034;0;0;71;39
10035;0.36376953125;0.17041015625;0.59814453125;0.83935546875;0.90771484375;10035;0;0;0;110
10036;0.36376953125;0.17041015625;0.81005859375;0.46533203125;0.90771484375;10036;0;0;56;54
10037;0.36376953125;0.17041015625;0.81005859375;0.83935546875;0.83251953125;10037;0;0;43;67
10038;0.36376953125;0.12939453125;0.59814453125;0.46533203125;0.83251953125;10038;0;0;43;67
10039;0.81005859375;0.17041015625;0.59814453125;0.46533203125;0.83251953125;10039;0;0;0;110
10040;0.81005859375;0.12939453125;0.81005859375;0.46533203125;0.83251953125;10040;0;0;58;52
10041;0.81005859375;0.12939453125;0.59814453125;0.83935546875;0.83251953125;10041;0;0;48;62
10042;0.81005859375;0.12939453125;0.59814453125;0.46533203125;0.90771484375;10042;0;0;51;59
10043;0.81005859375;0.12939453125;0.59814453125;0.46533203125;0.83251953125;10043;0;0;56;54
10044;0.86376953125;0.67041015625;0.31005859375;0.33935546875;0.40771484375;10044;0;0;0;110
10045;0.31005859375;0.67041015625;0.31005859375;0.33935546875;0.40771484375;10045;0;0;0;110
10046;0.86376953125;0.62939453125;0.31005859375;0.33935546875;0.40771484375;10046;0;0;0;110
10047;0.86376953125;0.67041015625;0.09814453125;0.33935546875;0.40771484375;10047;0;0;0;110
10048;0.86376953125;0.67041015625;0.31005859375;0.96533203125;0.40771484375;10048;0;0;0;110
10049;0.86376953125;0.67041015625;0.31005859375;0.33935546875;0.33251953125;10049;0;0;0;110
10050;0.86376953125;0.62939453125;0.09814453125;0.96533203125;0.33251953125;10050;0;0;0;110
10051;0.31005859375;0.67041015625;0.09814453125;0.96533203125;0.33251953125;10051;0;0;0;110
10052;0.31005859375;0.62939453125;0.31005859375;0.96533203125;0.33251953125;10052;0;0;0;110
10053;0.31005859375;0.62939453125;0.09814453125;0.33935546875;0.33251953125;10053;0;0;0;110
10054;0.31005859375;0.62939453125;0.09814453125;0.96533203125;0.40771484375;10054;0;0;0;110
10055;0.31005859375;0.62939453125;0.09814453125;0.96533203125;0.33251953125;10055;0;0;0;110
10056;0.61376953125;0.42041015625;0.56005859375;0.58935546875;0.15771484375;10056;12;42;0;56
10057;0.06005859375;0.42041015625;0.56005859375;0.58935546875;0.15771484375;10057;0;0;0;110
10058;0.61376953125;0.37939453125;0.56005859375;0.58935546875;0.15771484375;10058;13;57;0;40
10059;0.61376953125;0.42041015625;0.34814453125;0.58935546875;0.15771484375;10059;9;51;0;50
10060;0.61376953125;0.42041015625;0.56005859375;0.71533203125;0.15771484375;10060;16;54;0;40
10061;0.61376953125;0.42041015625;0.56005859375;0.58935546875;0.08251953125;10061;4;87;0;19
10062;0.61376953125;0.37939453125;0.34814453125;0.71533203125;0.08251953125;10062;7;83;0;20
10063;0.06005859375;0.42041015625;0.34814453125;0.71533203125;0.08251953125;10063;0;0;0;110
10064;0.06005859375;0.37939453125;0.56005859375;0.71533203125;0.08251953125;10064;0;0;0;110
10065;0.06005859375;0.37939453125;0.34814453125;0.58935546875;0.08251953125;10065;0;0;0;110
10066;0.06005859375;0.37939453125;0.34814453125;0.71533203125;0.15771484375;10066;0;0;0;110
10067;0.06005859375;0.37939453125;0.34814453125;0.71533203125;0.08251953125;10067;0;0;0;110
10068;0.11376953125;0.92041015625;0.06005859375;0.08935546875;0.65771484375;10068;0;0;0;110
10069;0.56005859375;0.92041015625;0.06005859375;0.08935546875;0.65771484375;10069;0;0;0;110
10070;0.11376953125;0.87939453125;0.06005859375;0.08935546875;0.65771484375;10070;0;0;0;110
10071;0.11376953125;0.92041015625;0.84814453125;0.08935546875;0.65771484375;10071;0;0;0;110
10072;0.11376953125;0.92041015625;0.06005859375;0.21533203125;0.65771484375;10072;0;0;0;110
10073;0.11376953125;0.92041015625;0.06005859375;0.08935546875;0.58251953125;10073;0;0;0;110
10074;0.11376953125;0.87939453125;0.84814453125;0.21533203125;0.58251953125;10074;0;0;0;110
10075;0.56005859375;0.92041015625;0.84814453125;0.21533203125;0.58251953125;10075;0;0;0;110
10076;0.56005859375;0.87939453125;0.06005859375;0.21533203125;0.58251953125;10076;0;0;0;110
10077;0.56005859375;0.87939453125;0.84814453125;0.08935546875;0.58251953125;10077;0;0;0;110
10078;0.56005859375;0.87939453125;0.84814453125;0.21533203125;0.65771484375;10078;0;0;0;110
10079;0.56005859375;0.87939453125;0.84814453125;0.21533203125;0.58251953125;10079;0;0;0;110
10080;0.08251953125;0.38916015625;0.90380859375;0.93310546875;0.31396484375;10080;0;0;0;110
10081;0.27880859375;0.38916015625;0.90380859375;0.93310546875;0.31396484375;10081;0;0;0;110
10082;0.08251953125;0.72314453125;0.90380859375;0.93310546875;0.31396484375;10082;0;0;0;110
10083;0.08251953125;0.38916015625;0.31689453125;0.93310546875;0.31396484375;10083;0;0;0;110
10084;0.08251953125;0.38916015625;0.90380859375;0.12158203125;0.31396484375;10084;0;0;0;110
10085;0.08251953125;0.38916015625;0.90380859375;0.93310546875;0.05126953125;10085;0;0;0;110
10086;0.08251953125;0.72314453125;0.31689453125;0.12158203125;0.05126953125;10086;0;0;0;110
10087;0.27880859375;0.38916015625;0.31689453125;0.12158203125;0.05126953125;10087;28;22;0;60
10088;0.27880859375;0.72314453125;0.90380859375;0.12158203125;0.05126953125;10088;24;51;0;35
10089;0.27880859375;0.72314453125;0.31689453125;0.93310546875;0.05126953125;10089;5;76;0;29
10090;0.27880859375;0.72314453125;0.31689453125;0.12158203125;0.31396484375;10090;0;0;0;110
10091;0.27880859375;0.72314453125;0.31689453125;0.12158203125;0.05126953125;10091;22;57;0;31
10092;0.58251953125;0.88916015625;0.40380859375;0.43310546875;0.81396484375;10092;0;0;0;110
10093;0.77880859375;0.88916015625;0.40380859375;0.43310546875;0.81396484375;10093;0;0;0;110
10094;0.58251953125;0.22314453125;0.40380859375;0.43310546875;0.81396484375;10094;0;0;0;110
10095;0.58251953125;0.88916015625;0.81689453125;0.43310546875;0.81396484375;10095;0;0;0;110
10096;0.58251953125;0.88916015625;0.40380859375;0.62158203125;0.81396484375;10096;0;0;0;110
10097;0.58251953125;0.88916015625;0.40380859375;0.43310546875;0.55126953125;10097;0;0;0;110
10098;0.58251953125;0.22314453125;0.81689453125;0.62158203125;0.55126953125;10098;0;0;0;110
10099;0.77880859375;0.88916015625;0.81689453125;0.62158203125;0.55126953125;10099;0;0;0;110
10100;0.77880859375;0.22314453125;0.40380859375;0.62158203125;0.55126953125;10100;0;0;0;110
10101;0.77880859375;0.22314453125;0.81689453125;0.43310546875;0.55126953125;10101;0;0;0;110
10102;0.77880859375;0.22314453125;0.81689453125;0.62158203125;0.81396484375;10102;0;0;0;110
10103;0.77880859375;0.22314453125;0.81689453125;0.62158203125;0.55126953125;10103;0;0;0;110
10104;0.83251953125;0.13916015625;0.65380859375;0.68310546875;0.56396484375;10104;0;0;0;110
10105;0.52880859375;0.13916015625;0.65380859375;0.68310546875;0.56396484375;10105;0;0;41;69
10106;0.83251953125;0.97314453125;0.65380859375;0.68310546875;0.56396484375;10106;0;0;0;110
10107;0.83251953125;0.13916015625;0.56689453125;0.68310546875;0.56396484375;10107;0;0;32;78
10108;0.83251953125;0.13916015625;0.65380859375;0.87158203125;0.56396484375;10108;0;0;55;55
10109;0.83251953125;0.13916015625;0.65380859375;0.68310546875;0.80126953125;10109;0;0;41;69
10110;0.83251953125;0.97314453125;0.56689453125;0.87158203125;0.80126953125;10110;0;0;0;110
10111;0.52880859375;0.13916015625;0.56689453125;0.87158203125;0.80126953125;10111;0;0;37;73
10112;0.52880859375;0.97314453125;0.65380859375;0.87158203125;0.80126953125;10112;0;0;0;110
10113;0.52880859375;0.97314453125;0.56689453125;0.68310546875;0.80126953125;10113;0;0;0;110
10114;0.52880859375;0.97314453125;0.56689453125;0.87158203125;0.56396484375;10114;0;0;0;110
10115;0.52880859375;0.97314453125;0.56689453125;0.87158203125;0.80126953125;10115;0;0;0;110
10116;0.33251953125;0.63916015625;0.15380859375;0.18310546875;0.06396484375;10116;18;42;0;50
10117;0.02880859375;0.63916015625;0.15380859375;0.18310546875;0.06396484375;10117;0;0;0;110
10118;0.33251953125;0.47314453125;0.15380859375;0.18310546875;0.06396484375;10118;13;60;0;37
10119;0.33251953125;0.63916015625;0.06689453125;0.18310546875;0.06396484375;10119;13;48;0;49
10120;0.33251953125;0.63916015625;0.15380859375;0.37158203125;0.06396484375;10120;8;57;0;45
10121;0.33251953125;0.63916015625;0.15380859375;0.18310546875;0.30126953125;10121;0;0;0;110
10122;0.33251953125;0.47314453125;0.06689453125;0.37158203125;0.30126953125;10122;0;0;0;110
10123;0.02880859375;0.63916015625;0.06689453125;0.37158203125;0.30126953125;10123;0;0;0;110
10124;0.02880859375;0.47314453125;0.15380859375;0.37158203125;0.30126953125;10124;0;0;0;110
10125;0.02880859375;0.47314453125;0.06689453125;0.18310546875;0.30126953125;10125;0;0;0;110
10126;0.02880859375;0.47314453125;0.06689453125;0.37158203125;0.06396484375;10126;0;0;0;110
10127;0.02880859375;0.47314453125;0.06689453125;0.37158203125;0.30126953125;10127;0;0;0;110
10128;0.45751953125;0.01416015625;0.27880859375;0.05810546875;0.18896484375;10128;0;0;101;9
10129;0.40380859375;0.01416015625;0.27880859375;0.05810546875;0.18896484375;10129;0;0;97;13
10130;0.45751953125;0.84814453125;0.27880859375;0.05810546875;0.18896484375;10130;0;0;0;110
10131;0.45751953125;0.01416015625;0.69189453125;0.05810546875;0.18896484375;10131;0;0;103;7
10132;0.45751953125;0.01416015625;0.27880859375;0.99658203125;0.18896484375;10132;0;0;101;9
10133;0.45751953125;0.01416015625;0.27880859375;0.05810546875;0.67626953125;10133;0;0;98;12
10134;0.45751953125;0.84814453125;0.69189453125;0.99658203125;0.67626953125;10134;0;0;0;110
10135;0.40380859375;0.01416015625;0.69189453125;0.99658203125;0.67626953125;10135;0;0;101;9
10136;0.40380859375;0.84814453125;0.27880859375;0.99658203125;0.67626953125;10136;0;0;0;110
10137;0.40380859375;0.84814453125;0.69189453125;0.05810546875;0.67626953125;10137;0;0;0;110
10138;0.40380859375;0.84814453125;0.69189453125;0.99658203125;0.18896484375;10138;0;0;0;110
10139;0.40380859375;0.84814453125;0.69189453125;0.99658203125;0.67626953125;10139;0;0;0;110
10140;0.95751953125;0.51416015625;0.77880859375;0.55810546875;0.68896484375;10140;0;0;0;110
10141;0.90380859375;0.51416015625;0.77880859375;0.55810546875;0.68896484375;10141;0;0;0;110
10142;0.95751953125;0.34814453125;0.77880859375;0.55810546875;0.68896484375;10142;0;0;0;110
10143;0.95751953125;0.51416015625;0.19189453125;0.55810546875;0.68896484375;10143;0;0;0;110
10144;0.95751953125;0.51416015625;0.77880859375;0.49658203125;0.68896484375;10144;0;0;0;110
10145;0.95751953125;0.51416015625;0.77880859375;0.55810546875;0.17626953125;10145;0;0;0;110
10146;0.95751953125;0.34814453125;0.19189453125;0.49658203125;0.17626953125;10146;12;43;0;55
10147;0.90380859375;0.51416015625;0.19189453125;0.49658203125;0.17626953125;10147;18;51;0;41
10148;0.90380859375;0.34814453125;0.77880859375;0.49658203125;0.17626953125;10148;11;54;0;45
10149;0.90380859375;0.34814453125;0.19189453125;0.55810546875;0.17626953125;10149;13;53;0;44
10150;0.90380859375;0.34814453125;0.19189453125;0.49658203125;0.68896484375;10150;0;0;0;110
10151;0.90380859375;0.34814453125;0.19189453125;0.49658203125;0.17626953125;10151;14;40;0;56
10152;0.70751953125;0.26416015625;0.02880859375;0.30810546875;0.93896484375;10152;0;0;0;110
10153;0.65380859375;0.26416015625;0.02880859375;0.30810546875;0.93896484375;10153;0;0;0;110
10154;0.70751953125;0.59814453125;0.02880859375;0.30810546875;0.93896484375;10154;0;0;0;110
10155;0.70751953125;0.26416015625;0.44189453125;0.30810546875;0.93896484375;10155;0;0;0;110
10156;0.70751953125;0.26416015625;0.02880859375;0.24658203125;0.93896484375;10156;0;0;0;110
10157;0.70751953125;0.26416015625;0.02880859375;0.30810546875;0.42626953125;10157;0;0;0;110
10158;0.70751953125;0.59814453125;0.44189453125;0.24658203125;0.42626953125;10158;0;0;0;110
10159;0.65380859375;0.26416015625;0.44189453125;0.24658203125;0.42626953125;10159;0;0;0;110
10160;0.65380859375;0.59814453125;0.02880859375;0.24658203125;0.42626953125;10160;0;0;0;110
10161;0.65380859375;0.59814453125;0.44189453125;0.30810546875;0.42626953125;10161;0;0;0;110
10162;0.65380859375;0.59814453125;0.44189453125;0.24658203125;0.93896484375;10162;0;0;0;110
10163;0.65380859375;0.59814453125;0.44189453125;0.24658203125;0.42626953125;10163;0;0;0;110
10164;0.20751953125;0.76416015625;0.52880859375;0.80810546875;0.43896484375;10164;0;0;0;110
10165;0.15380859375;0.76416015625;0.52880859375;0.80810546875;0.43896484375;10165;0;0;0;110
10166;0.20751953125;0.09814453125;0.52880859375;0.80810546875;0.43896484375;10166;0;0;51;59
10167;0.20751953125;0.76416015625;0.94189453125;0.80810546875;0.43896484375;10167;0;0;0;110
10168;0.20751953125;0.76416015625;0.52880859375;0.74658203125;0.43896484375;10168;0;0;0;110
10169;0.20751953125;0.76416015625;0.52880859375;0.80810546875;0.92626953125;10169;0;0;0;110
10170;0.20751953125;0.09814453125;0.94189453125;0.74658203125;0.92626953125;10170;0;0;83;27
10171;0.15380859375;0.76416015625;0.94189453125;0.74658203125;0.92626953125;10171;0;0;0;110
10172;0.15380859375;0.09814453125;0.52880859375;0.74658203125;0.92626953125;10172;0;0;58;52
10173;0.15380859375;0.09814453125;0.94189453125;0.80810546875;0.92626953125;10173;0;0;72;38
10174;0.15380859375;0.09814453125;0.94189453125;0.74658203125;0.43896484375;10174;0;0;74;36
10175;0.15380859375;0.09814453125;0.94189453125;0.74658203125;0.92626953125;10175;0;0;88;22
10176;0.14501953125;0.20166015625;0.09130859375;0.62060546875;0.75146484375;10176;0;0;0;110
10177;0.09130859375;0.20166015625;0.09130859375;0.62060546875;0.75146484375;10177;0;0;0;110
10178;0.14501953125;0.78564453125;0.09130859375;0.62060546875;0.75146484375;10178;0;0;0;110
10179;0.14501953125;0.20166015625;0.62939453125;0.62060546875;0.75146484375;10179;0;0;0;110
10180;0.14501953125;0.20166015625;0.09130859375;0.93408203125;0.75146484375;10180;0;0;0;110
10181;0.14501953125;0.20166015625;0.09130859375;0.62060546875;0.36376953125;10181;0;0;0;110
10182;0.14501953125;0.78564453125;0.62939453125;0.93408203125;0.36376953125;10182;0;0;0;110
10183;0.09130859375;0.20166015625;0.62939453125;0.93408203125;0.36376953125;10183;0;0;0;110
10184;0.09130859375;0.78564453125;0.09130859375;0.93408203125;0.36376953125;10184;0;0;0;110
10185;0.09130859375;0.78564453125;0.62939453125;0.62060546875;0.36376953125;10185;0;0;0;110
10186;0.09130859375;0.78564453125;0.62939453125;0.93408203125;0.75146484375;10186;0;0;0;110
10187;0.09130859375;0.78564453125;0.62939453125;0.93408203125;0.36376953125;10187;0;0;0;110
10188;0.64501953125;0.70166015625;0.59130859375;0.12060546875;0.25146484375;10188;0;0;0;110
10189;0.59130859375;0.70166015625;0.59130859375;0.12060546875;0.25146484375;10189;0;0;0;110
10190;0.64501953125;0.28564453125;0.59130859375;0.12060546875;0.25146484375;10190;0;0;0;110
10191;0.64501953125;0.70166015625;0.12939453125;0.12060546875;0.25146484375;10191;0;0;0;110
10192;0.64501953125;0.70166015625;0.59130859375;0.43408203125;0.25146484375;10192;0;0;0;110
10193;0.64501953125;0.70166015625;0.59130859375;0.12060546875;0.86376953125;10193;0;0;0;110
10194;0.64501953125;0.28564453125;0.12939453125;0.43408203125;0.86376953125;10194;0;0;0;110
10195;0.59130859375;0.70166015625;0.12939453125;0.43408203125;0.86376953125;10195;0;0;0;110
10196;0.59130859375;0.28564453125;0.59130859375;0.43408203125;0.86376953125;10196;0;0;0;110
10197;0.59130859375;0.28564453125;0.12939453125;0.12060546875;0.86376953125;10197;0;0;0;110
10198;0.59130859375;0.28564453125;0.12939453125;0.43408203125;0.25146484375;10198;0;0;0;110
10199;0.59130859375;0.28564453125;0.12939453125;0.43408203125;0.86376953125;10199;0;0;0;110
10200;0.89501953125;0.45166015625;0.34130859375;0.87060546875;0.00146484375;10200;0;109;0;1
10201;0.84130859375;0.45166015625;0.34130859375;0.87060546875;0.00146484375;10201;0;110;0;0
10202;0.89501953125;0.53564453125;0.34130859375;0.87060546875;0.00146484375;10202;0;110;0;0
10203;0.89501953125;0.45166015625;0.37939453125;0.87060546875;0.00146484375;10203;1;109;0;0
10204;0.89501953125;0.45166015625;0.34130859375;0.18408203125;0.00146484375;10204;0;110;0;0
10205;0.89501953125;0.45166015625;0.34130859375;0.87060546875;0.61376953125;10205;0;0;0;110
10206;0.89501953125;0.53564453125;0.37939453125;0.18408203125;0.61376953125;10206;0;0;0;110
10207;0.84130859375;0.45166015625;0.37939453125;0.18408203125;0.61376953125;10207;0;0;0;110
10208;0.84130859375;0.53564453125;0.34130859375;0.18408203125;0.61376953125;10208;0;0;0;110
10209;0.84130859375;0.53564453125;0.37939453125;0.87060546875;0.61376953125;10209;0;0;0;110
10210;0.84130859375;0.53564453125;0.37939453125;0.18408203125;0.00146484375;10210;1;109;0;0
10211;0.84130859375;0.53564453125;0.37939453125;0.18408203125;0.61376953125;10211;0;0;0;110
10212;0.39501953125;0.95166015625;0.84130859375;0.37060546875;0.50146484375;10212;0;0;0;110
10213;0.34130859375;0.95166015625;0.84130859375;0.37060546875;0.50146484375;10213;0;0;0;110
10214;0.39501953125;0.03564453125;0.84130859375;0.37060546875;0.50146484375;10214;0;0;100;10
10215;0.39501953125;0.95166015625;0.87939453125;0.37060546875;0.50146484375;10215;0;0;0;110
10216;0.39501953125;0.95166015625;0.84130859375;0.68408203125;0.50146484375;10216;0;0;0;110
10217;0.39501953125;0.95166015625;0.84130859375;0.37060546875;0.11376953125;10217;12;49;0;49
10218;0.39501953125;0.03564453125;0.87939453125;0.68408203125;0.11376953125;10218;0;0;97;13
10219;0.34130859375;0.95166015625;0.87939453125;0.68408203125;0.11376953125;10219;0;0;0;110
10220;0.34130859375;0.03564453125;0.84130859375;0.68408203125;0.11376953125;10220;0;0;95;15
10221;0.34130859375;0.03564453125;0.87939453125;0.37060546875;0.11376953125;10221;0;0;101;9
10222;0.34130859375;0.03564453125;0.87939453125;0.68408203125;0.50146484375;10222;0;0;93;17
10223;0.34130859375;0.03564453125;0.87939453125;0.68408203125;0.11376953125;10223;0;0;103;7
10224;0.27001953125;0.32666015625;0.71630859375;0.49560546875;0.62646484375;10224;0;0;0;110
10225;0.21630859375;0.32666015625;0.71630859375;0.49560546875;0.62646484375;10225;0;0;0;110
10226;0.27001953125;0.66064453125;0.71630859375;0.49560546875;0.62646484375;10226;0;0;0;110
10227;0.27001953125;0.32666015625;0.25439453125;0.49560546875;0.62646484375;10227;0;0;0;110
10228;0.27001953125;0.32666015625;0.71630859375;0.05908203125;0.62646484375;10228;0;0;0;110
10229;0.27001953125;0.32666015625;0.71630859375;0.49560546875;0.98876953125;10229;0;0;0;110
10230;0.27001953125;0.66064453125;0.25439453125;0.05908203125;0.98876953125;10230;0;0;0;110
10231;0.21630859375;0.32666015625;0.25439453125;0.05908203125;0.98876953125;10231;0;0;0;110
10232;0.21630859375;0.66064453125;0.71630859375;0.05908203125;0.98876953125;10232;0;0;0;110
10233;0.21630859375;0.66064453125;0.25439453125;0.49560546875;0.98876953125;10233;0;0;0;110
10234;0.21630859375;0.66064453125;0.25439453125;0.05908203125;0.62646484375;10234;0;0;0;110
10235;0.21630859375;0.66064453125;0.25439453125;0.05908203125;0.98876953125;10235;0;0;0;110
10236;0.77001953125;0.82666015625;0.21630859375;0.99560546875;0.12646484375;10236;2;77;0;31
10237;0.71630859375;0.82666015625;0.21630859375;0.99560546875;0.12646484375;10237;4;87;0;19
10238;0.77001953125;0.16064453125;0.21630859375;0.99560546875;0.12646484375;10238;14;70;0;26
